3,87
41,85
8,88
57,79
17,34
43,46
9,73
33,61
63,66
12,87
12,56
18,99
24,62
55,96
15,64
2,67
13,48
39,65
49,50
3,11
30,57
12,88
14,77
6,19
8,73
37,45
9,56
52,90
46,55
16,37
83,85
40,71
21,99
0,32
2,45
34,52
10,42
24,78
32,69
7,9
50,52
27,44
68,85
56,87
10,96
38,92
41,54
28,97
38,70
87,92
3,14
59,86
4,13
27,53
48,68
24,59
80,91
59,68
26,77
16,64
32,42
12,63
22,31
63,75
0,81
3,33
76,95
45,50
7,75
5,65
53,75
66,79
5,82
24,93
33,34
22,83
70,96
35,82
21,74
22,64
10,91
76,96
75,88
68,95
12,51
22,32
32,38
13,42
14,96
96,99
18,21
33,76
38,98
28,67
7,73
65,82
30,71
8,76
49,86
87,98
62,99
67,98
74,99
24,87
47,48
8,13
30,94
4,34
53,74
44,74
7,30
54,62
35,46
0,57
47,83
0,71
6,48
7,52
14,33
5,37
83,97
64,78
74,98
36,83
77,91
37,92
64,83
5,46
43,93
11,18
1,15
9,20
11,89
38,50
0,97
42,78
17,67
25,94
47,77
26,75
44,99
69,76
6,14
23,98
54,76
65,90
6,13
46,50
31,87
5,74
17,90
78,79
17,70
16,65
22,58
50,70
7,94
15,17
61,80
21,34
46,71
65,91
95,96
10,63
28,96
41,84
5,47
31,94
49,83
63,77
52,91
39,74
2,18
64,80
56,95
38,40
52,94
34,94
12,70
31,86
26,73
15,34
22,75
64,90
1,55
90,98
51,79
27,88
19,47
40,54
55,71
76,97
21,92
18,98
20,90
29,91
11,67
28,40
14,59
70,82
67,85
33,63
11,16
61,75
1,95
7,12
34,83
77,81
39,42
60,98
2,54
30,82
86,90
19,20
3,5
60,97
11,70
12,91
6,97
8,47
16,83
1,42
64,65
25,28
23,95
69,70
36,54
0,28
72,85
19,94
16,26
27,60
79,88
27,91
49,97
0,35
11,80
5,35
23,72
54,67
81,94
84,85
43,83
54,58
13,40
14,76
62,77
40,58
1,41
14,68
36,91
24,69
31,66
15,46
26,40
94,96
29,76
34,50
8,11
14,16
27,93
18,93
49,74
42,82
32,65
14,95
25,89
60,84
22,73
21,52
35,85
20,92
28,81
61,72
8,21
37,96
13,97
2,41
57,99
38,57
30,99
83,87
10,43
56,82
6,61
15,79
60,76
5,40
4,84
38,43
55,92
63,84
37,54
14,21
42,94
13,43
4,74
66,90
12,37
33,39
50,61
45,77
44,63
63,83
35,48
18,25
93,94
21,39
5,18
52,83
70,95
18,58
37,57
67,70
13,58
31,79
57,84
22,62
10,86
40,86
83,89
26,47
16,82
29,72
6,49
6,51
79,87
42,59
62,94
35,83
44,72
9,94
24,89
95,98
82,83
26,58
40,83
29,90
58,59
57,88
8,39
28,84
32,64
59,63
32,43
31,68
71,96
13,84
19,30
74,77
47,51
25,45
30,89
52,76
50,57
39,76
18,22
74,91
45,46
1,44
9,68
1,39
70,78
4,31
21,71
43,53
65,99
26,89
65,89
25,50
34,39
24,85
22,42
6,88
34,73
62,72
43,44
11,55
43,88
46,88
31,49
6,41
11,15
24,34
21,91
52,82
20,83
48,93
30,42
91,93
37,85
39,64
15,86
9,12
1,92
29,67
17,52
52,53
46,69
6,20
51,61
6,30
39,85
16,59
21,45
54,73
29,75
23,65
2,21
5,88
62,69
46,51
54,87
22,33
47,96
63,74
21,24
51,76
54,99
82,95
7,25
44,90
44,52
53,86
24,74
19,82
57,70
14,61
44,62
41,49
36,38
22,40
76,88
4,5
67,94
72,75
40,79
41,59
41,98
31,54
49,91
11,59
3,25
87,95
7,11
9,49
26,45
14,90
36,44
58,74
78,97
11,44
2,73
17,99
81,92
10,56
57,90
54,61
52,89
27,86
9,66
10,87
38,91
50,83
8,49
69,73
30,44
25,46
51,56
50,93
46,72
26,67
6,87
65,98
1,90
73,95
38,51
3,26
11,20
17,80
44,65
11,99
45,48
27,84
39,62
60,90
29,40
84,90
0,62
36,37
29,52
78,95
57,73
11,36
49,62
34,79
51,84
8,61
14,53
2,11
22,36
12,92
71,80
3,37
63,98
44,91
33,38
21,53
38,49
8,65
10,97
41,79
30,84
21,54
77,99
20,52
85,90
0,92
4,62
56,69
9,28
57,69
3,71
8,95
2,33
30,48
16,71
14,43
32,57
39,82
22,60
8,35
47,59
10,18
16,96
69,81
50,88
7,99
32,72
28,78
4,15
6,63
52,95
32,54
3,28
47,54
22,80
43,63
63,67
24,47
16,89
1,62
64,73
24,54
23,32
64,71
38,74
5,53
64,68
9,27
45,53
14,19
31,88
17,62
76,85
0,89
9,55
46,76
6,42
13,73
16,93
54,65
40,66
85,91
7,38
40,68
54,74
18,40
4,88
25,31
8,9
24,65
9,81
1,57
28,93
19,27
37,42
48,59
78,85
35,55
15,18
67,72
58,77
23,73
17,55
6,70
59,80
25,69
6,26
46,79
19,73
49,79
2,6
50,73
4,61
78,91
46,70
75,97
73,84
10,15
24,52
53,69
17,36
24,79
36,72
75,81
0,15
57,78
35,64
31,82
7,36
10,54
42,66
5,87
56,90
17,38
1,54
19,44
25,86
51,65
7,26
1,23
55,74
16,42
15,22
20,61
3,30
43,47
69,99
26,71
43,70
11,52
70,73
16,46
45,90
26,64
28,89
12,44
39,87
60,96
17,88
48,70
5,52
16,40
31,52
18,94
6,66
31,95
61,71
35,95
8,42
19,78
7,80
48,63
16,53
46,61
45,73
28,43
33,73
31,96
1,93
8,93
16,57
69,91
22,43
43,82
37,63
30,45
3,81
25,59
16,24
70,76
37,59
25,52
29,99
90,96
11,65
20,74
14,24
79,92
49,88
63,79
41,97
43,87
30,97
58,87
48,83
7,16
4,40
27,66
58,98
0,30
14,75
73,87
6,57
65,80
39,98
47,72
66,96
30,95
1,89
7,15
43,97
43,86
46,47
50,74
31,38
22,77
64,75
74,81
5,92
8,67
55,66
28,39
57,94
12,14
25,74
14,18
34,48
33,89
9,40
12,72
32,33
81,97
43,90
41,48
75,79
8,55
35,71
11,26
44,93
33,49
53,54
25,68
86,95
10,21
8,91
46,64
12,98
43,80
19,34
68,96
5,24
75,93
12,16
27,97
12,95
58,81
44,78
7,10
62,80
35,97
3,91
34,46
68,93
24,83
61,93
15,47
63,82
14,49
31,45
5,38
42,55
37,43
30,63
10,37
36,69
64,99
4,55
84,89
39,40
3,12
24,55
14,70
27,30
46,93
0,95
49,53
41,94
78,82
48,88
19,85
13,80
45,76
5,11
7,87
33,77
56,97
75,92
16,22
41,65
8,43
25,61
61,73
50,91
69,96
63,68
44,85
27,37
20,54
15,30
64,81
62,89
34,67
5,17
26,93
71,95
54,88
0,9
45,75
54,93
45,86
30,67
17,59
68,84
2,24
35,62
25,95
53,81
21,98
61,82
36,57
77,98
56,84
65,79
19,48
11,71
32,45
17,20
13,88
55,87
19,21
56,89
71,89
4,90
17,56
31,33
4,45
49,63
3,98
15,57
49,84
46,56
83,98
0,66
1,5
89,98
25,79
21,55
71,85
8,79
20,43
0,34
79,86
62,78
24,77
37,80
1,68
33,88
6,83
14,41
39,63
38,71
39,75
49,55
31,55
10,50
35,87
33,95
70,97
2,53
31,83
50,95
55,65
48,55
8,29
20,49
3,55
87,99
53,92
46,95
58,99
14,92
89,92
36,75
90,92
23,63
60,85
1,84
0,50
10,65
15,59
3,47
79,83
21,48
62,96
4,80
0,72
38,55
10,36
66,87
6,45
4,49
78,88
63,69
36,79
9,23
24,72
26,96
29,45
18,77
73,76
48,64
55,98
51,74
60,68
56,76
9,76
0,56
69,85
12,29
8,58
64,69
15,61
1,75
6,8
24,61
23,86
62,79
51,71
55,80
33,97
66,91
12,61
50,85
24,88
58,71
60,86
9,45
68,75
28,35
77,80
26,30
73,79
6,86
20,48
7,79
59,92
67,97
6,58
4,17
2,91
4,85
6,50
49,90
7,45
31,58
65,95
22,41
4,8
23,51
34,76
8,32
70,74
1,91
26,92
4,50
0,98
66,71
56,88
83,92
43,81
8,85
63,65
8,23
27,43
92,94
38,56
48,94
5,72
17,50
82,97
2,12
31,42
14,30
23,57
28,46
55,61
77,95
62,67
16,80
12,67
28,51
3,65
20,99
56,92
20,33
11,51
9,15
33,41
0,8
40,61
62,87
13,18
2,56
49,95
63,78
62,74
25,80
3,84
45,62
1,99
29,44
17,87
49,92
27,68
2,37
55,93
54,68
76,90
10,98
51,70
23,71
2,86
55,58
27,94
34,92
44,79
10,99
31,98
31,69
51,67
9,10
54,55
7,78
25,88
10,60
0,4
22,61
11,53
9,30
8,72
55,56
70,89
26,57
65,66
6,76
36,74
88,92
62,65
28,29
52,63
13,98
72,80
44,50
53,70
47,91
57,62
19,98
37,38
51,68
50,71
17,95
27,77
13,59
19,24
39,46
24,42
0,80
37,69
10,78
11,50
26,48
43,58
1,74
23,64
22,96
25,58
30,37
36,97
20,53
56,83
9,97
14,64
73,96
63,92
20,57
34,87
18,74
15,45
83,91
1,9
78,84
35,93
38,96
22,27
19,93
41,92
17,44
68,82
35,84
30,91
21,38
75,86
33,94
59,60
19,54
1,82
43,91
37,40
50,98
18,87
93,96
17,37
6,64
26,83
14,88
55,62
15,81
6,59
17,22
15,55
71,97
33,72
36,48
7,58
29,74
48,65
12,27
15,75
17,81
52,99
79,99
5,26
4,97
44,64
38,48
12,82
30,53
42,72
9,84
18,66
84,95
11,68
23,77
41,76
33,37
37,70
33,60
14,42
3,40
23,29
4,92
18,55
34,90
24,63
56,64
13,89
45,99
27,31
8,98
3,8
7,44
49,66
6,62
18,85
67,76
16,27
36,88
26,42
16,39
9,25
72,90
5,31
0,1
32,98
49,72
22,34
68,86
40,78
19,42
14,50
18,97
38,82
15,43
19,65
68,71
25,72
5,83
46,68
13,20
11,27
35,65
2,59
6,52
43,85
42,87
45,55
4,98
37,90
20,31
12,84
45,87
33,43
14,27
65,73
46,80
5,6
4,89
34,71
45,70
5,71
1,38
18,90
27,90
12,69
33,85
4,24
48,62
86,92
86,97
7,57
30,33
23,31
56,77
20,36
1,61
22,71
7,39
49,78
29,62
14,15
9,74
47,64
0,26
63,64
87,93
16,38
72,84
7,59
33,75
6,15
25,40
36,77
40,65
32,58
58,66
8,87
61,77
68,92
28,99
5,45
19,52
45,71
64,86
2,69
16,33
6,54
33,80
38,44
35,45
20,22
5,69
2,79
79,97
9,96
6,72
1,4
16,35
21,44
48,90
15,87
56,85
14,74
25,91
19,22
56,61
61,99
74,97
29,60
93,95
10,45
26,63
5,98
16,18
58,61
3,51
8,75
25,33
14,44
74,75
23,38
35,47
28,60
13,61
9,67
8,37
63,80
71,72
54,78
35,37
8,27
43,51
14,85
43,78
34,97
57,61
8,56
11,42
49,85
49,52
14,94
0,54
34,69
11,21
52,56
39,52
41,91
14,66
66,69
73,93
3,21
46,86
24,32
64,92
17,23
7,76
43,98
72,73
13,49
74,96
15,28
6,55
38,81
13,91
47,70
3,20
33,83
65,71
36,62
71,87
5,66
54,66
3,77
19,76
85,88
70,94
39,90
8,59
38,83
5,36
1,79
19,23
25,32
86,91
78,89
92,95
29,83
67,80
3,39
38,97
31,80
33,50
32,47
26,79
82,85
43,96
65,70
1,88
29,86
54,95
17,71
10,19
16,79
14,65
17,79
29,48
35,69
86,94
6,67
15,41
16,92
56,80
2,17
40,64
30,60
6,24
55,82
59,96
22,98
28,66
29,46
41,46
45,72
5,64
26,66
57,87
22,92
2,96
8,68
6,93
5,39
67,78
42,70
32,66
40,49
7,72
27,34
7,34
92,99
32,59
9,58
16,23
86,89
49,99
34,54
23,46
21,88
2,44
45,85
3,45
2,75
59,88
4,77
51,73
19,51
3,24
1,76
2,85
31,64
17,49
8,97
17,57
42,67
41,53
45,60
9,17
88,93
33,53
7,90
